Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
ECO001,"Licence en Arabe","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",86.7539,73.8752,92.3517,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO002,"Licence en Anglais","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",91.4209,107.5939,81.2024,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO003,"Licence en Français","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",80.3931,79.237,82.26,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO004,"Licence en Sociologie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",89.5082,83.1356,86.0208,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO005,"Licence en Psychologie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",130.81,142.305,122.28,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO006,"Licence en Philosophie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",92.9472,116.6675,81.4523,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
ECO007,"Licence en Histoire","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",92.7851,80.8632,78.9466,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO008,"Licence en Géographie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",80.1664,78.1467,79.5224,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO009,"Licence en Médiation et Animation","Université de Tunis","Institut Supérieur de l'Animation pour la Jeunesse et la Culture - Le Bardo",97.895,110.25,104.715,EAS,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO010,"Licence en Arts Plastiques","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",76.9367,74.1153,85.6269,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO011,"Licence en Design d'Espace","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",109.117,115.72,107.2782,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO012,"Licence en Design de Produit","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",97.2489,98.2902,92.3838,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO013,"Licence en Design d'Image","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",92.8331,99.7525,88.7298,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO014,"Licence en Musique et Sciences Musicales","Université de Tunis","Institut Supérieur de Musique de Tunis",80.4982,74.934,74.4368,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO015,"Licence en Théâtre et Arts du Spectacle","Université de Tunis","Institut Supérieur d'Art Dramatique de Tunis",79.24,77.1551,74.6782,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO016,"Licence en Informatique de Gestion","Université de Tunis","Institut Supérieur de Gestion de Tunis",165.48,175.015,166.955,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO017,"Licence en Sciences Économiques","Université de Tunis","Institut Supérieur de Gestion de Tunis",137.8588,151.8651,143.7652,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO018,"Licence en Sciences de Gestion","Université de Tunis","Institut Supérieur de Gestion de Tunis",154.7167,171.4461,164.6249,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO019,"Licence en Informatique de Gestion","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",149.4897,163.155,151.8277,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO020,"Licence en Sciences Économiques","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",112.1146,124.0951,120.3395,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO021,"Licence en Sciences de Gestion","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",133.3755,153.155,148.6979,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO022,"Licence en Conservation et Restauration des Biens Culturels","Université de Tunis","Institut Supérieur des Métiers du Patrimoine de Tunis",73.2935,79.0802,77.1329,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
ECO023,"Filière préparatoire - Langues et Lettres: Arabe","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",85.65,104.2475,114.1525,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO024,"Filière préparatoire - Langues et Lettres: Français","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",138.1625,104.2824,130.255,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO025,"Filière préparatoire - Langues et Lettres: Anglais","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",112.7825,126.95,110.1393,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO026,"Filière préparatoire - Sciences Humaines: Histoire","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",120.04,122.1425,137.335,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO027,"Filière préparatoire - Sciences Humaines: Géographie","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",133.01,131.635,136.455,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO028,"Filière préparatoire - Sciences Humaines: Philosophie","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",93.6709,115.5875,96.7217,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
ECO029,"Licence en Éducation et Enseignement","Université de Tunis","Institut Supérieur des Études Appliquées en Humanités de Zaghouan",130.77,154.305,156.875,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO030,"Baccalauréat en Administration des Affaires","Université de Tunis","Institut Supérieur des Affaires de Tunis",159.385,173.875,162.025,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO031,"Licence en Espagnol","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",95.6259,106.3848,103.8435,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO032,"Licence en Italien","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",88.6479,90.9769,104.7012,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO033,"Licence en Allemand","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",89.9689,101.2454,85.1317,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO034,"Licence en Géopolitique et Relations Internationales","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",78.8162,98.8233,93.1552,IEC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO035,"Licence en Arabe","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",79.4068,80.1968,81.325,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO036,"Licence en Anglais","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",90.4241,94.3491,86.5294,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO037,"Licence en Français","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",82.9714,81.4966,80.6834,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO038,"Licence en Histoire","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",70.6616,75.706,75.4295,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO039,"Licence en Géographie","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",76.8017,86.8913,85.5073,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO040,"Filière préparatoire - Langues et Lettres: Arabe","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",79.0751,84.9975,82.9968,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO041,"Filière préparatoire - Langues et Lettres: Français","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",92.4518,96.4915,94.6975,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO042,"Filière préparatoire - Langues et Lettres: Anglais","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",90.2275,111.1776,97.9816,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO043,"Licence en Journalisme","Université de la Manouba","Institut de Presse et des Sciences de l'Information",91.6592,98.26,89.945,EAS,Moyen,Déclin,Modéré,"Analyse sectorielle & OMQ"
ECO044,"Licence en Communication","Université de la Manouba","Institut de Presse et des Sciences de l'Information",94.2118,95.215,87.4484,EAS,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO045,"Licence en Gestion Électronique de l'Information et des Documents","Université de la Manouba","Institut Supérieur de Documentation de Tunis",89.1669,97.6879,94.1333,CIR,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO046,"Licence en Documentation Sciences Bibliothéconomiques et Archivistique","Université de la Manouba","Institut Supérieur de Documentation de Tunis",78.0895,84.7545,80.8122,CIR,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO047,"Licence en Éducation Spécialisée","Université de la Manouba","Institut Supérieur de l'Éducation Spécialisée",114.5017,127.3283,121.9333,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO048,"Licence en Sciences de Gestion","Université de la Manouba","Institut Supérieur de Comptabilité et d'Administration des Entreprises de La Manouba",127.2979,149.675,135.8633,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO049,"Licence en Sciences Économiques","Université de la Manouba","École Supérieure de Commerce de La Manouba",117.6251,127.2444,116.2288,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO050,"Licence en Sciences de Gestion","Université de la Manouba","École Supérieure de Commerce de La Manouba",124.63,144.52,130.245,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO051,"Licence en Cinéma et Audiovisuel","Université de la Manouba","Institut Supérieur des Arts Multimédias de La Manouba",109.9853,105.8444,99.5299,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
ECO052,"Licence en Arts et Médias","Université de la Manouba","Institut Supérieur des Arts Multimédias de La Manouba",93.3734,120.3269,101.4698,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
ECO053,"Licence en Design d'Espace","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",105.9229,112.7673,103.2856,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO054,"Licence en Design de Produit","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",90.572,97.3307,79.6757,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO055,"Licence en Design d'Image","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",94.0406,100.4409,81.3932,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO056,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de la Manouba","Institut Supérieur du Sport et de l'Éducation Physique du Kram",153.5022,173.4952,158.3012,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO057,"Licence en Informatique de Gestion","Université de la Manouba","École Supérieure d'Économie Numérique de La Manouba",150.645,163.4051,150.014,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO058,"Licence en Droit","Université de Tunis El Manar","Faculté de Droit et des Sciences Politiques de Tunis",105.9443,116.9885,106.4633,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO059,"Licence en Informatique de Gestion","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",141.5503,154.9039,141.565,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO060,"Licence en Sciences Économiques","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",112.715,120.8512,116.6354,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO061,"Licence en Sciences de Gestion","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",125.62,142.1281,131.9899,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO062,"Licence en Anthropologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",75.724,83.7989,85.8623,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO063,"Licence en Langue des Signes","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",92.1566,84.49,81.1934,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO064,"Licence en Archéologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",78.6668,82.3218,90.8363,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
ECO065,"Licence en Espagnol","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",95.1,99.1839,108.4231,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO066,"Licence en Italien","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",105.0919,109.3166,113.0776,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO067,"Licence en Allemand","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",87.2386,97.8036,102.918,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO068,"Licence en Sociologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",93.2381,94.3918,73.2095,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO069,"Licence en Psychologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",121.63,137.45,130.59,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO070,"Licence en Philosophie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",91.6526,85.5465,84.1735,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
ECO071,"Licence en Arabe","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",85.7934,96.7602,91.9647,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO072,"Licence en Anglais","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",115.1072,119.3211,106.7416,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO073,"Licence en Français","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",82.1703,75.2017,76.2433,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO074,Architecture,"Université de Carthage","École Nationale d'Architecture et d'Urbanisme de Tunis",173.28,172.855,175.1,RIC,Élevé,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO075,"Licence en Sciences de l'Éducation","Université de Carthage","Institut Supérieur des Cadres de l'Enfance de Carthage Dermech",112.825,123.74,117.87,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO076,"Licence en Droit","Université de Carthage","Faculté des Sciences Juridiques Politiques et Sociales de Tunis",120.252,129.5,122.392,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO077,"Licence en Informatique de Gestion","Université de Carthage","Institut des Hautes Études Commerciales de Carthage",178.7275,187.5,174.965,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO078,"Licence en Sciences de Gestion","Université de Carthage","Institut des Hautes Études Commerciales de Carthage",166.265,179.545,178.65,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO079,"Licence en Droit Social","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",96.35,99.07,94.175,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO080,"Licence en Sciences du Travail","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",103.3151,106.455,104.3331,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO081,"Licence en Service Social","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",102.49,105.62,96.1549,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO082,"Licence en Santé et Sécurité au Travail","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",104.26,110.68,104.0669,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO083,"Licence en Intervention Sociale","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",97.945,102.95,93.645,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO084,"Licence en Sciences Économiques","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",110.0388,114.3937,112.7834,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO085,"Licence en Sciences de Gestion","Université de Carthage","Institut National du Travail et des Études Sociales de Tunis",118.0531,131.7543,113.1276,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO086,"Licence en Russe","Université de Carthage","Institut Supérieur des Langues de Tunis",80.5277,74.6244,77.1295,ASE,"Très Faible",Stable,Modéré,"Analyse sectorielle & OMQ"
ECO087,"Licence en Chinois","Université de Carthage","Institut Supérieur des Langues de Tunis",74.8498,82.5579,85.165,ASE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
ECO088,"Licence en Espagnol","Université de Carthage","Institut Supérieur des Langues de Tunis",95.705,92.6234,94.4436,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO089,"Licence en Italien","Université de Carthage","Institut Supérieur des Langues de Tunis",94.0702,98.3651,99.9701,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO090,"Licence en Allemand","Université de Carthage","Institut Supérieur des Langues de Tunis",84.75,84.185,86.7307,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO091,"Licence en Arabe","Université de Carthage","Institut Supérieur des Langues de Tunis",84.9917,93.6588,82.6915,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO092,"Licence en Anglais","Université de Carthage","Institut Supérieur des Langues de Tunis",92.9885,111.9648,71.3367,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO093,"Licence en Français","Université de Carthage","Institut Supérieur des Langues de Tunis",84.9741,84.7517,79.2968,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO094,"Licence en Arts Plastiques","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",75.8202,75.6651,72.2617,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO095,"Licence en Design d'Espace","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",104.7802,109.0936,98.0227,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO096,"Licence en Design de Produit","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",93.0274,74.5265,77.4983,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO097,"Licence en Design d'Image","Université de Carthage","Institut Supérieur des Beaux-Arts de Nabeul",93.37,94.1065,82.7502,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
