Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
EXP001,"Licence en Arabe","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",129.1169,130.9413,122.105,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP002,"Licence en Anglais","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",142.7327,151.817,124.25,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP003,"Licence en Français","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",147.3283,115.1036,122.0512,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP004,"Licence en Sociologie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",121.665,117.2453,98.9185,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP005,"Licence en Psychologie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",127.5,123.795,127.165,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP006,"Licence en Philosophie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",94.415,113.0509,94.6684,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
EXP007,"Licence en Histoire","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",86.1208,106.7771,110.0656,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP008,"Licence en Géographie","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",123.1035,102.4134,103.7686,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP009,"Licence en Géomatique et Aménagement","Université de Tunis","Faculté des Sciences Humaines et Sociales de Tunis",87.2815,90.6852,89.0233,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP010,"Licence en Médiation et Animation","Université de Tunis","Institut Supérieur de l'Animation pour la Jeunesse et la Culture - Le Bardo",117.81,131.82,109.495,EAS,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP011,"Licence en Arts Plastiques","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",116.3668,112.05,105.791,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP012,"Licence en Design d'Espace","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",147.615,137.5646,136.245,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP013,"Licence en Design de Produit","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",134.071,106.2455,116.1325,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP014,"Licence en Design d'Image","Université de Tunis","Institut Supérieur des Beaux-Arts de Tunis",117.3362,120.359,118.5615,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP015,"Licence en Musique et Sciences Musicales","Université de Tunis","Institut Supérieur de Musique de Tunis",112.0827,110.59,106.765,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP016,"Licence en Théâtre et Arts du Spectacle","Université de Tunis","Institut Supérieur d'Art Dramatique de Tunis",106.915,107.5869,101.16,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP017,"Filière préparatoire scientifique","Université de Tunis","Institut Préparatoire aux Études d'Ingénieurs de Tunis",146.365,110.015,121.88,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP018,"Licence en Informatique de Gestion","Université de Tunis","Institut Supérieur de Gestion de Tunis",176.8764,160.7461,159.4514,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP019,"Licence en Sciences Économiques","Université de Tunis","Institut Supérieur de Gestion de Tunis",166.7328,143.701,167.01,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP020,"Licence en Sciences de Gestion","Université de Tunis","Institut Supérieur de Gestion de Tunis",175.0413,144.575,154.375,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP021,"Licence en Informatique de Gestion","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",166.4546,130.5668,139.2659,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP022,"Licence en Sciences Économiques","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",162.7417,96.8713,124.96,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP023,"Licence en Sciences de Gestion","Université de Tunis","École Supérieure des Sciences Économiques et Commerciales de Tunis",163.275,129.2774,142.6792,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP024,"Licence en Conservation et Restauration des Biens Culturels","Université de Tunis","Institut Supérieur des Métiers du Patrimoine de Tunis",114.5455,120.2144,85.7249,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
EXP025,"Filière préparatoire - Langues et Lettres: Arabe","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",130.5525,130.0525,132.59,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP026,"Filière préparatoire - Langues et Lettres: Français","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",146.6125,126.3675,129.0925,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP027,"Filière préparatoire - Langues et Lettres: Anglais","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",155.015,153.11,128.14,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP028,"Filière préparatoire - Sciences Humaines: Histoire","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",111.85,108.39,97.6601,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP029,"Filière préparatoire - Sciences Humaines: Géographie","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",105.3216,111.5975,109.4309,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP030,"Filière préparatoire - Sciences Humaines: Philosophie","Université de Tunis","Institut Préparatoire aux Études Littéraires et de Sciences Humaines de Tunis",103.8358,111.0619,114.635,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
EXP031,"Licence en Éducation et Enseignement","Université de Tunis","Institut Supérieur des Études Appliquées en Humanités de Zaghouan",130.02,138.13,151.415,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP032,"Filière préparatoire intégrée","Université de Tunis","Institut Supérieur du Numérique de Tunis",,171.35,175.9433,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP033,"Baccalauréat en Administration des Affaires","Université de Tunis","Institut Supérieur des Affaires de Tunis",165.175,163.255,163.105,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP034,"Licence en Espagnol","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",128.4428,129.9569,126.795,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP035,"Licence en Italien","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",112.065,134.2957,121.485,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP036,"Licence en Allemand","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",139.5441,129.882,142.3849,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP037,"Licence en Géomatique Environnement et Aménagement","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",78.6833,88.4133,77.4917,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP038,"Licence en Géopolitique et Relations Internationales","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",121.31,122.325,120.055,IEC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP039,"Licence en Arabe","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",114.476,124.8423,114.705,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP040,"Licence en Anglais","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",149.1045,132.9796,129.1169,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP041,"Licence en Français","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",130.8056,118.6273,119.7972,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP042,"Licence en Histoire","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",112.52,131.9043,110.6789,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP043,"Licence en Géographie","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",92.3685,101.1045,112.4339,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP044,"Filière préparatoire - Langues et Lettres: Arabe","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",121.8075,107.0725,104.8799,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP045,"Filière préparatoire - Langues et Lettres: Français","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",124.7159,124.4725,130.9275,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP046,"Filière préparatoire - Langues et Lettres: Anglais","Université de la Manouba","Faculté des Lettres des Arts et des Humanités de La Manouba",130.0125,138.0575,115.635,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP047,"Licence en Journalisme","Université de la Manouba","Institut de Presse et des Sciences de l'Information",118.8875,118.9475,112.365,EAS,Moyen,Déclin,Modéré,"Analyse sectorielle & OMQ"
EXP048,"Licence en Communication","Université de la Manouba","Institut de Presse et des Sciences de l'Information",110.8018,112.3921,97.0153,EAS,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP049,"Licence en Gestion Électronique de l'Information et des Documents","Université de la Manouba","Institut Supérieur de Documentation de Tunis",99.2467,106.2952,92.6148,CIR,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP050,"Licence en Documentation Sciences Bibliothéconomiques et Archivistique","Université de la Manouba","Institut Supérieur de Documentation de Tunis",110.7873,106.4533,111.9933,CIR,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP051,"Licence en Éducation Spécialisée","Université de la Manouba","Institut Supérieur de l'Éducation Spécialisée",117.3333,120.1917,120.2517,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP052,"Licence en Sciences de Gestion","Université de la Manouba","Institut Supérieur de Comptabilité et d'Administration des Entreprises de La Manouba",164.3627,123.9756,135.4085,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP053,"Licence en Sciences Économiques","Université de la Manouba","École Supérieure de Commerce de La Manouba",145.3274,132.1504,147.7403,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP054,"Licence en Sciences de Gestion","Université de la Manouba","École Supérieure de Commerce de La Manouba",156.7015,119.7221,132.2199,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP055,"Licence en Cinéma et Audiovisuel","Université de la Manouba","Institut Supérieur des Arts Multimédias de La Manouba",129.791,107.8436,108.455,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
EXP056,"Licence en Sciences Informatiques","Université de la Manouba","Institut Supérieur des Arts Multimédias de La Manouba",163.385,158.7131,149.1848,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP057,"Licence en Arts et Médias","Université de la Manouba","Institut Supérieur des Arts Multimédias de La Manouba",127.5868,124.0077,100.8063,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
EXP058,"Licence en Design d'Espace","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",139.5708,135.8472,131.1981,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP059,"Licence en Design de Produit","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",122.9751,122.8093,111.9167,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP060,"Licence en Design d'Image","Université de la Manouba","École Supérieure des Sciences et Technologies du Design",120.3911,123.5797,113.5698,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP061,"Licence en Sciences de la Vie","Université de la Manouba","Institut Supérieur de Biotechnologie de Sidi Thabet",102.7,104.7985,102.7575,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP062,"Licence en Biotechnologie","Université de la Manouba","Institut Supérieur de Biotechnologie de Sidi Thabet",114.5006,112.9813,112.5854,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP063,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de la Manouba","Institut Supérieur du Sport et de l'Éducation Physique du Kram",163.8919,138.3938,159.3284,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP064,"Licence en Informatique de Gestion","Université de la Manouba","École Supérieure d'Économie Numérique de La Manouba",169.1938,147.6868,153.525,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP065,"Filière préparatoire intégrée: Maths-Physique-Chimie","Université de la Manouba","École Nationale d'Ingénieurs de La Manouba",158.94,154.2325,139.125,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP066,"Filière préparatoire intégrée: Maths-Physique et Informatique","Université de la Manouba","École Nationale d'Ingénieurs de La Manouba",170.0575,160.4725,156.615,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP067,"Licence en Sciences Géomatiques et Applications","Université de Tunis El Manar","Faculté des Sciences de Tunis",116.77,110.6701,110.6131,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP068,"Licence en Chimie","Université de Tunis El Manar","Faculté des Sciences de Tunis",101.035,102.7239,78.2985,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP069,"Licence en Physique et Chimie","Université de Tunis El Manar","Faculté des Sciences de Tunis",100.018,103.1836,93.1523,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP070,"Licence en Physique","Université de Tunis El Manar","Faculté des Sciences de Tunis",78.3431,73.0366,82.1934,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP071,"Licence en Physique et Énergie","Université de Tunis El Manar","Faculté des Sciences de Tunis",99.63,100.625,96.4786,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP072,"Licence en Mathématiques Appliquées","Université de Tunis El Manar","Faculté des Sciences de Tunis",112.1039,121.7286,114.178,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP073,"Licence en Mathématiques","Université de Tunis El Manar","Faculté des Sciences de Tunis",112.5266,115.565,111.157,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP074,"Licence en Sciences de la Terre","Université de Tunis El Manar","Faculté des Sciences de Tunis",91.7666,90.9335,78.9066,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP075,"Licence en Sciences de la Vie et Environnement","Université de Tunis El Manar","Faculté des Sciences de Tunis",77.1636,82.9718,78.5868,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP076,"Licence en Sciences de la Vie et de la Terre","Université de Tunis El Manar","Faculté des Sciences de Tunis",115.245,115.3728,112.0095,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP077,"Licence en Chimie - Biologie","Université de Tunis El Manar","Faculté des Sciences de Tunis",99.815,99.6718,93.0052,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP078,"Filière préparatoire intégrée","Université de Tunis El Manar","Faculté des Sciences de Tunis",175.3183,171.6267,173.925,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP079,"Licence en Ingénierie des Systèmes d'Informatique","Université de Tunis El Manar","Faculté des Sciences de Tunis",161.2437,158.0604,155.1393,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP080,"Licence en Technologies de l'Information et de la Communication","Université de Tunis El Manar","Faculté des Sciences de Tunis",137.87,132.8815,116.935,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP081,"Licence en Électronique Électrotechnique et Automatique","Université de Tunis El Manar","Faculté des Sciences de Tunis",131.2783,102.4717,117.058,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP082,"Filière préparatoire: Biologie - Géologie","Université de Tunis El Manar","Faculté des Sciences de Tunis",121.7667,120.78,111.1188,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP083,"Filière préparatoire scientifique: Physique - Chimie","Université de Tunis El Manar","Faculté des Sciences de Tunis",138.025,123.495,114.6,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP084,"Licence en Sciences de la Vie","Université de Tunis El Manar","Faculté des Sciences de Tunis",110.3491,113.5786,109.4252,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP085,"Licence en Sciences Informatiques","Université de Tunis El Manar","Faculté des Sciences de Tunis",176.9031,170.8683,163.8331,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP086,Médecine,"Université de Tunis El Manar","Faculté de Médecine de Tunis",186.645,181.64,184.795,IEC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP087,"Licence en Anesthésie et Réanimation","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",171.9651,169.7769,171.1198,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP088,"Licence en Imagerie Médicale et Radiothérapie","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",159.2802,154.1282,161.4202,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP089,"Licence en Hygiène Prévention et Environnement","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",117.93,120.115,123.89,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP090,"Licence en Biologie Médicale","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",147.8954,148.8798,151.6083,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP091,"Licence en Orthophonie","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",142.165,141.12,147.23,SIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP092,"Licence en Appareillage Orthopédique","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",135.63,130.725,131.6,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP093,"Licence en Nutrition Humaine","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",144.26,141.995,141.63,SIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP094,"Licence en Ergothérapie","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",131.54,128.265,135.94,SIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP095,"Licence en Instrumentation de Bloc Opératoire","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",145.4237,148.9119,150.9449,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP096,"Licence en Soins Pédiatriques","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",134.705,143.4068,148.516,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP097,"Licence en Sciences Obstétricales - Sage-femme","Université de Tunis El Manar","École Supérieure des Sciences et Techniques de la Santé de Tunis",155.5513,152.5767,154.294,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP098,"Licence en Droit","Université de Tunis El Manar","Faculté de Droit et des Sciences Politiques de Tunis",149.5967,147.6279,126.575,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP099,"Licence en Informatique de Gestion","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",162.0515,149.3025,146.9806,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP100,"Licence en Sciences Économiques","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",146.1246,136.385,121.7607,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP101,"Licence en Sciences de Gestion","Université de Tunis El Manar","Faculté des Sciences Économiques et de Gestion de Tunis",152.1112,143.1125,132.9315,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP102,"Licence en Anthropologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",130.3688,129.775,98.0941,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP103,"Licence en Langue des Signes","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",95.7934,96.6065,94.0918,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP104,"Licence en Archéologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",134.1513,91.2265,114.2902,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
EXP105,"Licence en Espagnol","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",141.2454,134.4562,135.26,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP106,"Licence en Italien","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",134.905,133.1722,141.1919,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP107,"Licence en Allemand","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",152.9512,137.3024,152.2022,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP108,"Licence en Sociologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",122.9535,118.4831,99.5439,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP109,"Licence en Psychologie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",126.125,124.29,128.4,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP110,"Licence en Philosophie","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",119.465,116.5835,130.38,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
EXP111,"Licence en Arabe","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",102.8056,124.0291,117.9408,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
EXP112,"Licence en Anglais","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",159.3872,148.409,167.29,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP113,"Licence en Français","Université de Tunis El Manar","Institut Supérieur des Sciences Humaines de Tunis",124.3982,126.9074,139.17,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP114,"Filière préparatoire intégrée en Ingénierie Vétérinaire","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",148.265,145.5633,140.9783,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP115,"Filière préparatoire intégrée en Ingénierie des Biotechnologies de la Santé","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",145.3467,140.3933,134.1767,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP116,"Licence en Biotechnologie Médicale","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",127.06,122.43,123.94,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP117,"Licence en Montage et Utilisation d'Audiodescription","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",127.61,125.75,127.08,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
EXP118,"Licence en Ingénierie Vétérinaire","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",134.0068,130.7326,129.0955,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP119,"Filière préparatoire: Biologie - Géologie","Université de Tunis El Manar","Institut Supérieur des Technologies Médicales de Tunis",120.3283,119.5633,115.6783,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP120,"Licence en Sciences Informatiques","Université de Tunis El Manar","Institut Supérieur d'Informatique",181.5737,180.402,179.5139,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP121,"Licence en Ingénierie des Systèmes d'Informatique","Université de Tunis El Manar","Institut Supérieur d'Informatique",173.3133,169.6753,169.2794,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP122,"Licence en Électronique Électrotechnique et Automatique","Université de Tunis El Manar","Institut Supérieur d'Informatique",145.5307,106.893,126.8004,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP123,"Filière préparatoire scientifique","Université de Tunis El Manar","Institut Préparatoire aux Études d'Ingénieurs d'El Manar",158.33,154.335,154.94,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP124,"Licence en Sciences de la Vie et Environnement","Université de Tunis El Manar","Institut Supérieur des Sciences Biologiques Appliquées de Tunis",77.5566,80.62,79.2451,IRC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
EXP125,"Licence en Biotechnologie","Université de Tunis El Manar","Institut Supérieur des Sciences Biologiques Appliquées de Tunis",109.8249,109.7821,106.81,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP126,"Licence en Sciences Infirmières - Femmes","Université de Tunis El Manar","Institut Supérieur des Sciences Infirmières de Tunis",156.045,137.87,162.5598,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP127,"Licence en Sciences Infirmières - Hommes","Université de Tunis El Manar","Institut Supérieur des Sciences Infirmières de Tunis",,,112.55,SIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP128,"Filière préparatoire scientifique","Université de Carthage","Institut Préparatoire aux Études d'Ingénieurs de Nabeul",150.425,147.545,146.335,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP129,"Licence en Sciences Agricoles","Université de Carthage","École Supérieure d'Agriculture de Mograne",95.7586,92.9313,76.1035,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP130,"Licence en Sciences Agricoles","Université de Carthage","École Supérieure d'Agriculture de Mateur",78.3402,83.185,76.3535,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP131,"Licence en Industries Alimentaires","Université de Carthage","École Supérieure des Industries Alimentaires de Tunis",110.19,106.8902,100.6134,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
EXP132,"Licence en Droit","Université de Carthage","Faculté des Sciences Juridiques Politiques et Sociales de Tunis",159.9597,160.2486,115.9024,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
EXP133,"Licence en Informatique de Gestion","Université de Carthage","Institut des Hautes Études Commerciales de Carthage",174.33,172.7087,178.8398,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
